,ID_tab,ID_zam,Zamestnanie,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25
1761,1762,930,predavač/predavačka nábytku a bytových doplnkov,1,4,2,0,12,0,5,4,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1762,1763,1246,predavač/predavačka nápojov,1,3,1,0,9,0,5,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1764,1407,predavač/predavačka obuvi a koženej galantérie,1,4,5,0,10,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,1765,257,predavač/predavačka odevov,1,3,4,0,12,0,6,4,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1765,1766,1074,predavač/predavačka okuliarov a optických pomôcok,1,4,1,0,12,0,5,3,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1766,1767,1777,predavač/predavačka ortopedických pomôcok,1,3,2,0,10,0,5,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1767,1768,1017,predavač/predavačka ovocia a zeleniny,1,5,1,0,10,0,5,3,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1768,1769,589,predavač/predavačka pekárskych výrobkov,1,3,2,0,9,0,5,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,1770,968,predavač/predavačka počítačov a ich príslušenstva,3,4,1,0,9,0,5,3,0,3,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1770,1771,808,"predavač/predavačka počítačových hier, multimédií a softvéru",3,3,1,0,13,0,5,3,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1771,1772,2641,predavač/predavačka podlahových a stenových krytín,1,4,2,0,10,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1772,1773,927,predavač/predavačka použitého tovaru,1,3,2,0,10,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1774,85,predavač/predavačka rýb a morských plodov,1,3,2,0,10,0,5,6,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1774,1775,731,predavač/predavačka sluchových pomôcok,1,5,1,0,9,0,5,3,0,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1775,1776,221,predavač/predavačka športových potrieb,1,4,1,0,9,0,6,3,0,3,4,0,0,1,0,0,0,5,0,1,0,0,1,0,0
1776,1777,2940,predavač/predavačka starožitností,1,5,1,0,9,0,5,3,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,1778,1403,predavač/predavačka stavebného materiálu,1,4,3,0,9,0,5,5,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1778,1779,2229,predavač/predavačka tabaku a tabakových výrobkov,1,6,2,0,8,0,5,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1780,2901,predavač/predavačka telekomunikačných zariadení,1,5,3,0,9,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1781,2502,predavač/predavačka tlače a papiernického tovaru,1,4,1,0,8,0,5,3,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1781,1782,241,predavač/predavačka v kníhkupectve,1,4,1,0,14,0,6,4,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1782,1783,145,predavač/predavačka v obchode,0,4,0,0,14,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,1784,723,predavač/predavačka v obchode s chovateľskými potrebami,1,4,1,0,13,0,5,4,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1785,1026,predavač/predavačka v textilnej galantérii,1,4,6,0,10,0,5,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1786,176,predavač/predavačka zbraní a streliva,1,3,1,0,10,0,5,3,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1786,1787,2081,predavač/predavačka zdravotníckeho tovaru,1,4,1,0,9,0,5,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1788,219,prednášajúci asistent na univerzite/prednášajúca asistentka na univerzite,0,4,0,0,11,0,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1788,1789,2192,prednosta/prednostka železničnej stanice,0,4,1,0,8,0,2,0,0,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0
1789,1790,75,predvádzač tovaru/predvádzačka tovaru,0,1,6,0,12,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,1791,327,prekladateľ/prekladateľka,2,10,0,0,29,0,3,0,1,1,1,0,3,0,0,0,0,0,0,1,9,0,0,0,0
1791,1792,2671,premietač/premietačka,0,1,1,0,0,0,1,3,0,1,1,0,2,5,1,0,0,1,0,0,1,0,0,0,0
1792,1793,2053,preparátor zvierat/preparátorka zvierat,0,3,0,0,3,1,0,9,0,1,2,1,0,0,5,0,0,0,0,0,1,0,1,0,0
1793,1794,1167,prepisovateľ/prepisovateľka zdravotníckej dokumentácie,1,9,0,0,7,0,3,0,0,2,2,0,5,0,0,0,0,1,0,0,1,0,4,0,0
1794,1795,1829,prepravca/prepravkyňa živých zvierat,0,5,0,0,3,1,5,12,0,1,2,7,0,2,1,0,0,2,0,0,0,0,0,0,0
1795,1796,2543,prevádzkovateľ /prevádzkovateľka lotérie,1,1,0,0,5,0,1,0,0,5,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0
1796,1797,2794,prevádzkovateľ dostihov/ prevádzkovateľka dostihov,1,4,0,0,4,0,0,0,0,2,3,0,1,2,1,0,0,1,0,1,0,0,0,0,0
1797,1798,1660,prevádzkovateľ/prevádzkovateľka pohrebnej služby,0,4,0,0,11,1,13,4,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1798,1799,424,prevádzkovateľ/prevádzkovateľka ubytovacieho zariadenia typu bed and breakfast,4,6,0,0,9,0,9,5,0,1,8,0,3,0,1,0,0,3,0,0,0,0,0,0,0
1799,1800,745,prevádzkový manažér/prevádzková manažérka v odevnej výrobe,0,3,4,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1800,1801,121,prevádzkový pracovník/prevádzková pracovníčka obsluhy a údržby vodovodnej siete,0,6,2,0,1,14,1,3,0,0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1801,1802,2429,prevádzkový riaditeľ/prevádzková riaditeľka,2,40,13,0,39,3,48,0,0,20,11,0,1,1,0,0,0,5,0,0,0,0,0,0,0
1802,1803,1704,prevádzkový zámočník a sústružník/prevádzková zámočníčka a sústružníčka,0,5,7,0,2,2,0,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
1803,1804,2876,prezident/prezidentka hasičského zboru,0,1,4,0,5,2,5,0,0,3,2,0,0,0,1,0,0,4,0,1,0,0,0,0,0
1804,1805,2098,priemyselný dizajnér/priemyselná dizajnérka,2,9,9,0,22,0,4,2,0,3,1,0,6,0,3,0,0,1,0,0,5,0,0,0,0
1805,1806,1044,priemyselný inžinier/priemyselná inžinierka,4,45,60,0,41,16,37,1,0,6,11,2,11,19,8,0,0,7,0,0,2,0,0,0,0
1806,1807,1500,prieskumník trhu/prieskumníčka trhu,1,11,0,0,17,0,1,0,0,3,1,0,2,0,2,0,0,0,0,3,1,1,0,0,0
1807,1808,2118,prieskumný geológ/prieskumná geologička,0,7,1,0,8,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0
1808,1809,2311,príslušník/príslušníčka pobrežnej stráže,0,8,1,0,6,0,4,1,0,1,10,0,0,2,0,0,0,3,0,0,0,0,1,0,0
1809,1810,2257,príslušník/príslušníčka poriadkovej hliadky,0,5,0,0,14,0,2,0,0,2,18,0,0,0,1,0,0,3,0,0,0,0,1,0,0
1810,1811,1780,príslušník/príslušníčka poriadkovej služby,0,6,1,0,5,0,3,0,0,1,25,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1811,1812,380,príslušník/príslušníčka špeciálnych jednotiek,0,4,2,0,5,0,3,0,0,0,10,0,1,2,1,0,0,4,0,0,0,0,0,0,0
1812,1813,1325,probačný úradník/probačná úradníčka,0,5,0,0,12,0,1,0,0,3,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0
1813,1814,985,procesný metalurg/procesná metalurgička,0,5,12,0,7,1,2,1,0,1,3,0,0,2,1,0,0,0,0,0,2,0,0,0,0
1814,1815,2894,procesný technik/procesná technička v odevnej výrobe,0,5,4,0,1,0,0,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0
1815,1816,2846,producent podcastov/producentka podcastov,2,3,0,0,5,0,7,1,0,5,1,0,1,7,0,0,0,0,0,0,5,0,0,0,0
1816,1817,1028,producent/producentka,0,5,0,0,18,1,13,1,0,8,1,0,2,2,0,0,0,0,0,0,4,0,0,0,0
1817,1818,962,produkčný dizajnér/produkčná dizajnérka,1,5,0,0,20,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1818,1819,2516,produkčný/produkčná v rozhlasovej tvorbe,1,5,0,0,10,1,6,0,0,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1819,1820,2054,produktový manažér IT/produktová manažérka IT,20,5,2,0,3,0,8,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1820,1821,1953,produktový manažér/produktová manažérka,1,13,4,0,10,0,19,0,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1821,1822,2411,produktový manažér/produktová manažérka v banke,3,7,0,0,7,0,11,0,0,13,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1822,1823,1434,produktový manažér/produktová manažérka v poisťovníctve,0,6,0,0,9,0,10,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1823,1824,1711,produktový riaditeľ/produktová riaditeľka,2,4,3,0,9,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,1825,1347,profesijný analytik/profesijná analytička,0,6,0,0,14,0,7,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1825,1826,115,profesionálny športovec/profesionálna športovkyňa,0,0,0,0,9,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1826,1827,1367,programátor/programátorka numericky riadených strojov a procesov,40,3,8,0,3,0,1,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0
1827,1828,1531,programový koordinátor/programová koordinátorka v športe,0,3,0,0,11,0,15,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1828,1829,2465,programový manažér/programová manažérka,0,13,0,0,6,0,20,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1830,678,programový riaditeľ /programová riaditeľka kultúrnych zariadení a festivalov,0,6,0,0,8,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1830,1831,1575,programový riaditeľ/programová riaditeľka,1,6,0,0,5,0,9,0,0,3,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0
1831,1832,1816,projektant dopravy/projektantka dopravy,0,16,4,0,7,1,2,0,0,5,3,0,3,0,5,0,0,3,0,0,0,0,0,0,0
1832,1833,1859,projektant/projektantka kanalizačných systémov a systémov odpadových vôd,0,5,7,0,8,2,5,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1833,1834,2007,projektant/projektantka zahradných a krajinárských úprav,0,3,11,0,7,1,3,1,0,1,2,6,0,0,5,0,0,0,0,0,1,0,0,0,0
1834,1835,1542,projektant/projektantka železničných koľajových vozidiel,1,5,13,0,6,2,5,1,0,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0
1835,1836,1727,projektový manažér IT/projektová manažérka IT,20,10,0,0,10,0,14,0,0,13,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1836,1837,2336,projektový manažér/ projektová manažérka,0,12,1,0,9,0,21,0,0,19,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0
1837,1838,2116,prokurátor/prokurátorka,0,3,0,0,14,0,0,0,0,9,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1838,1839,431,promotér/promotérka kultúrnych akcií,0,1,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1839,1840,1796,protetik ortotik/protetička ortotička,0,3,2,0,10,0,2,10,0,0,11,0,2,1,1,0,0,1,0,0,0,0,14,0,0
1840,1841,1032,psychológ/psychologička,0,22,0,0,26,0,4,0,0,1,12,0,2,0,0,0,0,0,0,10,2,1,12,0,0
1841,1842,2549,psychologický asistent/psychologická asistentka,0,10,0,0,9,0,2,0,0,1,14,0,0,0,0,0,0,0,0,11,0,0,5,0,0
1842,1843,2138,psychoterapeut/psychoterapeutka,0,14,0,0,26,0,10,0,2,1,24,0,1,0,1,0,0,0,0,12,2,0,10,0,0
1843,1844,1462,rádiologický technik/rádiologická technička,0,14,0,0,14,0,2,0,2,1,17,0,2,3,2,0,0,1,0,1,1,0,16,0,0
1844,1845,1183,rádiologický technik/rádiologická technička v nukleárnej medicíne,0,13,0,0,7,0,3,1,0,1,19,0,1,5,1,0,0,1,0,1,1,0,13,0,0
1845,1846,2709,rádioterapeut/ rádioterapeutka,0,8,0,0,5,0,3,0,0,1,22,0,1,2,1,0,0,1,0,1,1,0,16,0,0
1846,1847,685,rádiový technik/rádiová technička,0,5,3,0,0,3,1,1,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0
1847,1848,2556,realitný agent špecializovaný na prenájom/realitná agentka špecializovaná na prenájom,0,8,1,0,13,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,1849,2419,realitný asistent/realitná asistentka,1,13,1,0,14,0,10,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1850,2264,realitný developer/realitná developerka,0,10,3,0,8,0,8,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1851,1570,realitný investor/realitná investorka,0,11,2,0,4,0,3,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1851,1852,2524,realitný lízingový manažér/realitná lízingová manažérka,0,10,2,0,14,0,12,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,1853,1769,realitný maklér/realitná maklérka,1,16,3,0,20,0,5,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,1854,2936,recepčný/recepčná,0,7,0,0,8,0,10,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1854,1855,2856,recepčný/recepčná u veterinára,0,7,0,0,9,0,8,3,0,1,4,6,1,1,1,0,0,1,0,0,0,0,0,0,0
1855,1856,1615,recepčný/recepčná v hotelovom zariadení,0,6,0,0,10,0,3,2,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1856,1857,660,recepčný/recepčná v zdravotníckom zariadení,0,5,0,0,5,0,3,0,0,5,9,0,1,0,0,0,0,1,0,0,0,0,4,0,0
1857,1858,2302,redakčný asistent/redakčná asistentka,4,5,0,0,6,0,0,0,0,2,2,0,4,0,0,0,0,0,0,3,2,0,0,0,0
1858,1859,1533,redaktor/redaktorka právnych textov,0,4,0,0,8,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,1860,1518,referent/referentka cestovnej kancelárie,4,6,0,0,24,0,6,0,0,1,6,0,9,0,1,0,0,1,0,0,0,0,0,0,0
1860,1861,733,regionálny obchodný manažér/regionálna obchodná manažérka,0,10,1,0,9,0,12,0,0,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1861,1862,2769,registrátor/registrátorka v ZOO,1,9,0,0,5,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1862,1863,1914,registratúrny pracovník/registratúrna pracovníčka,1,16,0,0,1,0,3,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0
1863,1864,1053,reklamný asistent/reklamná asistentka,1,7,0,0,12,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
1864,1865,979,reklamný manažér/reklamná manažérka,1,8,0,0,18,0,15,0,0,9,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
1865,1866,2168,reklamný textár/reklamná textárka,1,7,0,0,12,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1866,1867,2960,rekreačný terapeut/rekreačná terapeutka,0,10,0,0,18,0,3,1,1,1,26,1,1,0,1,0,0,1,0,16,3,0,13,0,0
1867,1868,1522,rekvizitár/rekvizitárka,0,2,0,0,18,1,11,1,0,0,8,0,0,2,0,0,0,0,0,0,2,0,0,0,0
1868,1869,2475,remeselník/remeselníčka konečnej úpravy skla,0,7,1,0,2,7,1,16,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0
1869,1870,1494,reprografický technik/reprografická technička,0,4,0,0,5,0,3,0,0,2,3,0,5,8,0,0,0,0,0,0,6,0,0,0,0
1870,1871,597,reštaurátor/reštaurátorka kníh,0,4,1,0,6,1,2,1,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0
1871,1872,1130,reštaurátor/reštaurátorka nábytku,0,9,4,0,5,4,0,12,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
1872,1873,1957,rezač/rezačka kameňa,0,5,3,0,1,1,0,10,0,1,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0
1873,1874,2270,rezbár/rezbárka,0,5,5,0,7,4,1,13,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0
1874,1875,621,režisér/režisérka animovaných filmov,11,2,0,0,15,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0
1875,1876,1470,riadiaci pracovník auditu IT/riadiaca pracovníčka auditu IT,11,6,0,0,5,0,2,0,0,7,4,0,5,0,0,0,0,1,0,1,0,0,0,0,0
1876,1877,861,riadiaci pracovník farmy/riadiaca pracovníčka farmy,0,3,1,0,9,1,5,8,0,1,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0
1877,1878,349,riadiaci pracovník pestovania plodín/riadiaca pracovníčka pestovania plodín,1,2,0,0,4,0,5,17,0,2,2,17,0,4,3,0,0,2,0,0,0,1,0,0,0
1878,1879,1193,riadiaci pracovník/riadiaca pracovníčka dokumentácie IT,4,8,0,0,3,0,11,0,0,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1879,1880,1100,riadiaci pracovník/riadiaca pracovníčka elektronického obchodovania,5,4,1,0,6,0,9,0,0,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0
1880,1881,932,riadiaci pracovník/riadiaca pracovníčka obchodnej analýzy IT,4,5,0,0,9,0,9,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1881,1882,2071,riadiaci pracovník/riadiaca pracovníčka odolnosti IT,9,7,1,0,5,0,8,0,0,3,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0
1882,1883,101,riadiaci pracovník/riadiaca pracovníčka orgánu štátnej správy,0,4,0,0,9,0,13,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1883,1884,2863,riadiaci pracovník/riadiaca pracovníčka prevádzky IT,7,3,1,0,6,0,10,0,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1884,1885,1529,riadiaci pracovník/riadiaca pracovníčka riešení technológií,46,4,3,0,3,0,9,0,1,9,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1885,1886,1095,riadiaci pracovník/riadiaca pracovníčka rozvoja obchodu IT,3,7,0,0,6,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1886,1887,240,riadiaci pracovník/riadiaca pracovníčka strediska podpory IT,2,2,1,0,5,0,6,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1887,1888,768,riadiaci pracovník/riadiaca pracovníčka telekomunikácií,6,3,5,0,3,0,4,0,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0
1888,1889,220,riadiaci pracovník/riadiaca pracovníčka v oblasti kvality,1,6,0,0,4,0,8,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1889,1890,2531,riadiaci pracovník/riadiaca pracovníčka v oblasti sociálneho zabezpečenia,0,1,0,0,13,0,6,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1890,1891,2567,riadiaci pracovník/riadiaca pracovníčka záhradnej výroby,1,4,1,0,12,0,10,18,0,6,3,16,0,4,2,0,0,4,0,0,0,1,0,0,0
1891,1892,1989,riadiaci pracovník/riadiaca pracovníčka zaisťovania kvality IT,7,3,0,0,5,0,6,0,0,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1892,1893,1082,riadiaci pracovník/riadiaca pracovníčka žrebčína,0,3,0,0,4,1,5,15,0,5,1,3,0,1,3,0,0,3,0,0,0,0,1,0,0
1893,1894,762,riadiaci/riadiaca letovej prevádzky,0,12,5,0,12,0,8,0,0,2,6,0,2,5,1,0,0,6,0,0,0,0,0,0,0
1894,1895,1581,riadiaci/riadiaca odbavovacej plochy,0,2,0,0,4,0,0,1,0,0,3,0,1,3,0,0,0,4,0,0,0,0,0,0,0
1895,1896,1937,riadiaci/riadiaca pracovníčka výskumu IT,10,12,1,0,8,0,3,0,1,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1896,1897,216,riaditeľ bane/riaditeľka bane,0,7,6,0,12,0,8,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0
1897,1898,1631,riaditeľ IT/riaditeľka IT,57,6,1,0,2,0,10,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1898,1899,2979,riaditeľ kultúrneho archívu/ riaditeľka kultúrneho archívu,0,10,0,0,5,0,8,2,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0
1899,1900,1523,riaditeľ pre dodržiavanie predpisov a informačnú bezpečnosť v oblasti hazardných hier/riaditeľka pre dodržiavanie predpisov a informačnú bezpečnosť v oblasti hazardných hier,1,1,0,0,4,0,4,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1900,1901,2171,riaditeľ pre dodržiavanie predpisov a informačnú bezpečnosť/riaditeľka pre dodržiavanie predpisov a informačnú bezpečnosť,2,2,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1901,1902,504,riaditeľ/riaditeľka bezpečnosti IT,23,10,3,0,8,0,7,0,0,7,8,0,10,0,0,0,0,2,0,1,1,0,0,1,0
1902,1903,2972,riaditeľ/riaditeľka centra dennej starostlivosti o deti,0,8,0,0,25,0,22,0,0,8,22,0,0,0,0,0,0,1,0,3,0,0,1,0,0
1903,1904,1809,riaditeľ/riaditeľka cestovnej kancelárie,3,6,0,0,18,0,14,0,0,0,2,0,6,0,1,0,0,2,0,0,0,0,0,0,0
1904,1905,35,riaditeľ/riaditeľka cestovných agentov,3,4,0,0,15,0,18,0,0,1,4,0,3,0,1,0,0,2,0,0,0,0,0,0,0
1905,1906,1611,riaditeľ/riaditeľka chemického závodu,0,7,4,0,8,0,22,0,0,3,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1906,1907,1051,riaditeľ/riaditeľka čistiarne odpadových vôd,0,5,2,0,7,1,18,1,0,1,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1907,1908,827,riaditeľ/riaditeľka destinácie,3,7,0,0,17,0,18,0,0,2,3,0,3,0,1,0,0,3,0,0,0,0,0,0,0
1908,1909,2842,riaditeľ/riaditeľka domova dôchodcov,0,8,0,0,24,0,25,0,0,9,17,0,0,0,0,0,0,0,0,4,0,1,5,0,0
1909,1910,2225,riaditeľ/riaditeľka drevárskeho podniku,0,9,6,0,11,0,19,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,1911,2485,riaditeľ/riaditeľka elektrárne,0,4,9,0,4,1,19,1,0,2,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1911,1912,1961,riaditeľ/riaditeľka hasičského zboru,0,3,1,0,6,0,10,0,0,2,8,0,1,0,1,0,0,3,0,0,0,0,1,0,0
1912,1913,893,riaditeľ/riaditeľka hotelovej zábavy,2,4,0,0,17,0,10,0,0,0,6,0,3,0,1,0,0,1,0,0,0,0,0,0,0
1913,1914,562,riaditeľ/riaditeľka inštitúcie ďalšieho vzdelávania,0,4,0,0,10,0,12,0,6,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,1915,23,riaditeľ/riaditeľka inštitúcie vysokoškolského vzdelávania,0,4,1,0,11,0,14,0,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1915,1916,988,riaditeľ/riaditeľka kastingu,0,2,0,0,11,0,6,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0
1916,1917,1327,riaditeľ/riaditeľka kempingu,0,7,1,0,8,1,14,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1917,1918,565,riaditeľ/riaditeľka komerčnej umeleckej galérie,0,7,0,0,16,0,6,1,0,2,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0
1918,1919,2515,riaditeľ/riaditeľka kultúrneho strediska,0,4,0,0,15,0,23,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1919,1920,1204,riaditeľ/riaditeľka kultúrneho zariadenia,0,10,0,0,26,0,30,0,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1920,1921,2992,riaditeľ/riaditeľka letiska,0,2,1,0,14,0,6,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1921,1922,909,riaditeľ/riaditeľka lotériovej spoločnosti,0,3,0,0,10,0,13,0,0,7,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1922,1923,2920,riaditeľ/riaditeľka ľudských zdrojov,0,23,0,0,37,0,34,0,4,28,8,0,1,0,1,0,0,0,0,3,0,4,0,0,0
1923,1924,2540,riaditeľ/riaditeľka maklérskej firmy,0,5,0,0,7,0,4,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,1925,2911,riaditeľ/riaditeľka mládežníckeho centra,0,9,0,0,29,0,22,0,1,6,13,0,0,0,0,0,0,0,0,4,0,0,1,0,0
1925,1926,2499,riaditeľ/riaditeľka múzea,0,9,0,0,12,0,10,4,0,3,0,0,0,0,1,0,0,1,0,2,5,0,0,0,0
1926,1927,119,riaditeľ/riaditeľka pobočky,0,8,0,0,16,0,22,0,0,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1927,1928,2332,riaditeľ/riaditeľka podujatí,1,4,0,0,13,0,11,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,1929,2725,riaditeľ/riaditeľka pre rozvoj cestovného ruchu,0,4,0,0,10,0,6,0,1,2,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0
1929,1930,2375,riaditeľ/riaditeľka predškolského zariadenia,0,6,0,0,12,0,14,0,7,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1930,1931,1635,riaditeľ/riaditeľka prekladateľskej agentúry,1,8,0,0,23,0,4,0,0,4,1,0,1,0,0,0,0,0,0,1,8,0,0,0,0
1931,1932,1478,riaditeľ/riaditeľka rekreačného zariadenia,0,7,1,0,16,0,34,0,0,6,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1932,1933,2599,riaditeľ/riaditeľka reštaurácie,2,10,1,0,15,0,13,2,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
